"charge"	"convexhull_xCoor"	"convexhull_yCoor"	"id"	"intensity"	"overallquality"	"position_dim0"	"position_dim1"	"quality_dim0"	"quality_dim1"	"spectrum_index"	"spectrum_native_id"
1	4630.64	486.17	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4629.53	486.25	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4628.52	486.26	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4627.89	486.25	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4626.49	486.25	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4625.65	486.25	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4624.85	486.25	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4623.54	486.25	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4622.1	486.25	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4621.48	486.25	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4620.29	486.25	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4618.94	486.25	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4617.98	486.25	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4617.18	486.25	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4616.49	486.25	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4613.63	486.24	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4612.57	486.18	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4609.97	486.25	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4607.04	486.24	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4606.55	486.2	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4605.07	486.2	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4602.4	486.2	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4600.34	486.22	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4599.65	486.2	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4598.46	486.2	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
1	4597.2	486.2	"f_7700678370392480205"	4.62E+006	262008	4627.9	482.25	0	0	3424	17407
2	2060.38	612.16	"f_10382223242660912598"	1.08E+006	121610	2063.74	612.3	0	0	1546	6530
2	2061.96	612.19	"f_10382223242660912598"	1.08E+006	121610	2063.74	612.3	0	0	1546	6530
2	2062.95	612.17	"f_10382223242660912598"	1.08E+006	121610	2063.74	612.3	0	0	1546	6530
2	2064.13	612.17	"f_10382223242660912598"	1.08E+006	121610	2063.74	612.3	0	0	1546	6530
2	2065.44	612.17	"f_10382223242660912598"	1.08E+006	121610	2063.74	612.3	0	0	1546	6530
2	2065.88	612.19	"f_10382223242660912598"	1.08E+006	121610	2063.74	612.3	0	0	1546	6530
2	2069.17	612.19	"f_10382223242660912598"	1.08E+006	121610	2063.74	612.3	0	0	1546	6530
2	2069.17	614.82	"f_10382223242660912598"	1.08E+006	121610	2063.74	612.3	0	0	1546	6530
2	2065.88	614.82	"f_10382223242660912598"	1.08E+006	121610	2063.74	612.3	0	0	1546	6530
2	2065.44	614.79	"f_10382223242660912598"	1.08E+006	121610	2063.74	612.3	0	0	1546	6530
2	2064.13	614.82	"f_10382223242660912598"	1.08E+006	121610	2063.74	612.3	0	0	1546	6530
2	2062.95	614.8	"f_10382223242660912598"	1.08E+006	121610	2063.74	612.3	0	0	1546	6530
2	2061.96	614.82	"f_10382223242660912598"	1.08E+006	121610	2063.74	612.3	0	0	1546	6530
2	2060.38	614.79	"f_10382223242660912598"	1.08E+006	121610	2063.74	612.3	0	0	1546	6530
3	604.38	718.22	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	604.79	718.22	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	605.67	718.22	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	607.1	718.22	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	608.58	718.22	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	610.19	718.22	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	611.62	718.22	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	613.24	718.2	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	615.92	718.22	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	616.83	718.22	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	616.83	720.63	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	615.92	720.63	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	613.24	720.63	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	611.62	720.63	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	610.19	720.63	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	608.58	720.63	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	607.1	720.63	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	605.67	720.63	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	604.79	720.63	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	604.38	720.63	"f_11072871644248258107"	301418	41519.6	610.14	718.3	0	0	661	724
3	2192.51	1077.72	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2194.02	1077.72	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2195.7	1077.72	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2197.44	1077.72	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2198.65	1077.72	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2200.04	1077.72	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2201.94	1077.72	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2203.69	1077.72	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2205.94	1077.72	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2208.11	1077.72	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2210.58	1077.72	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2210.58	1080.47	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2208.11	1080.47	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2205.94	1080.47	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2203.69	1080.47	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2201.94	1080.47	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2200.04	1080.47	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2198.65	1080.47	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2197.44	1080.47	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2195.7	1080.47	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2194.02	1080.47	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2192.51	1080.47	"f_5392621609713735865"	1.71E+006	220835	2200.78	1077.8	0	0	1635	7142
3	2905.39	1068.43	"f_5804282616141901200"	606526	187958	2911.25	1068.52	0	0	2089	10656
3	2907.33	1068.43	"f_5804282616141901200"	606526	187958	2911.25	1068.52	0	0	2089	10656
3	2911.31	1068.44	"f_5804282616141901200"	606526	187958	2911.25	1068.52	0	0	2089	10656
3	2913.14	1068.44	"f_5804282616141901200"	606526	187958	2911.25	1068.52	0	0	2089	10656
3	2914.38	1068.43	"f_5804282616141901200"	606526	187958	2911.25	1068.52	0	0	2089	10656
3	2915.98	1068.43	"f_5804282616141901200"	606526	187958	2911.25	1068.52	0	0	2089	10656
3	2915.98	1071.18	"f_5804282616141901200"	606526	187958	2911.25	1068.52	0	0	2089	10656
3	2914.38	1071.18	"f_5804282616141901200"	606526	187958	2911.25	1068.52	0	0	2089	10656
3	2913.14	1071.19	"f_5804282616141901200"	606526	187958	2911.25	1068.52	0	0	2089	10656
3	2911.31	1071.19	"f_5804282616141901200"	606526	187958	2911.25	1068.52	0	0	2089	10656
3	2907.33	1071.18	"f_5804282616141901200"	606526	187958	2911.25	1068.52	0	0	2089	10656
3	2905.39	1071.18	"f_5804282616141901200"	606526	187958	2911.25	1068.52	0	0	2089	10656
2	4329.97	650.17	"f_4361457745573993510"	205985	63358.5	4333.93	650.37	0	0	3152	16569
2	4331.29	650.27	"f_4361457745573993510"	205985	63358.5	4333.93	650.37	0	0	3152	16569
2	4332.04	650.27	"f_4361457745573993510"	205985	63358.5	4333.93	650.37	0	0	3152	16569
2	4333.4	650.39	"f_4361457745573993510"	205985	63358.5	4333.93	650.37	0	0	3152	16569
2	4335.96	650.27	"f_4361457745573993510"	205985	63358.5	4333.93	650.37	0	0	3152	16569
2	4336.76	650.26	"f_4361457745573993510"	205985	63358.5	4333.93	650.37	0	0	3152	16569
2	4338.04	650.27	"f_4361457745573993510"	205985	63358.5	4333.93	650.37	0	0	3152	16569
2	4338.04	652.9	"f_4361457745573993510"	205985	63358.5	4333.93	650.37	0	0	3152	16569
2	4336.76	652.88	"f_4361457745573993510"	205985	63358.5	4333.93	650.37	0	0	3152	16569
2	4335.96	652.9	"f_4361457745573993510"	205985	63358.5	4333.93	650.37	0	0	3152	16569
2	4333.4	653.01	"f_4361457745573993510"	205985	63358.5	4333.93	650.37	0	0	3152	16569
2	4332.04	652.9	"f_4361457745573993510"	205985	63358.5	4333.93	650.37	0	0	3152	16569
2	4331.29	652.9	"f_4361457745573993510"	205985	63358.5	4333.93	650.37	0	0	3152	16569
2	4329.97	652.8	"f_4361457745573993510"	205985	63358.5	4333.93	650.37	0	0	3152	16569
3	2503.41	917.71	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2505.57	917.71	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2507.5	917.71	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2508.98	917.71	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2510.84	917.71	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2512.77	917.71	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2514.77	917.71	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2516.64	917.71	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2522.8	917.71	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2524.26	917.71	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2524.26	920.13	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2522.8	920.13	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2516.64	920.13	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2514.77	920.13	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2512.77	920.13	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2510.84	920.13	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2508.98	920.13	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2507.5	920.13	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2505.57	920.13	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2503.41	920.13	"f_14375897857792196932"	3.09E+006	317215	2512.75	917.79	0	0	1839	8639
3	2235.82	826.3	"f_10559207397585224611"	453221	119619	2241.78	826.39	0	0	1660	7333
3	2237.67	826.3	"f_10559207397585224611"	453221	119619	2241.78	826.39	0	0	1660	7333
3	2240.9	826.31	"f_10559207397585224611"	453221	119619	2241.78	826.39	0	0	1660	7333
3	2242.84	826.31	"f_10559207397585224611"	453221	119619	2241.78	826.39	0	0	1660	7333
3	2244.01	826.31	"f_10559207397585224611"	453221	119619	2241.78	826.39	0	0	1660	7333
3	2249.45	826.32	"f_10559207397585224611"	453221	119619	2241.78	826.39	0	0	1660	7333
3	2249.45	828.73	"f_10559207397585224611"	453221	119619	2241.78	826.39	0	0	1660	7333
3	2244.01	828.73	"f_10559207397585224611"	453221	119619	2241.78	826.39	0	0	1660	7333
3	2242.84	828.72	"f_10559207397585224611"	453221	119619	2241.78	826.39	0	0	1660	7333
3	2240.9	828.72	"f_10559207397585224611"	453221	119619	2241.78	826.39	0	0	1660	7333
3	2237.67	828.72	"f_10559207397585224611"	453221	119619	2241.78	826.39	0	0	1660	7333
3	2235.82	828.72	"f_10559207397585224611"	453221	119619	2241.78	826.39	0	0	1660	7333
3	2638.4	848	"f_5193953827970962993"	480998	128812	2647.21	848.07	0	0	1923	9320
3	2642.18	847.99	"f_5193953827970962993"	480998	128812	2647.21	848.07	0	0	1923	9320
3	2643.31	847.99	"f_5193953827970962993"	480998	128812	2647.21	848.07	0	0	1923	9320
3	2648.82	847.99	"f_5193953827970962993"	480998	128812	2647.21	848.07	0	0	1923	9320
3	2650.64	847.99	"f_5193953827970962993"	480998	128812	2647.21	848.07	0	0	1923	9320
3	2652.76	847.99	"f_5193953827970962993"	480998	128812	2647.21	848.07	0	0	1923	9320
3	2654.37	847.97	"f_5193953827970962993"	480998	128812	2647.21	848.07	0	0	1923	9320
3	2654.37	850.39	"f_5193953827970962993"	480998	128812	2647.21	848.07	0	0	1923	9320
3	2652.76	850.41	"f_5193953827970962993"	480998	128812	2647.21	848.07	0	0	1923	9320
3	2650.64	850.41	"f_5193953827970962993"	480998	128812	2647.21	848.07	0	0	1923	9320
3	2648.82	850.41	"f_5193953827970962993"	480998	128812	2647.21	848.07	0	0	1923	9320
3	2643.31	850.41	"f_5193953827970962993"	480998	128812	2647.21	848.07	0	0	1923	9320
3	2642.18	850.41	"f_5193953827970962993"	480998	128812	2647.21	848.07	0	0	1923	9320
3	2638.4	850.42	"f_5193953827970962993"	480998	128812	2647.21	848.07	0	0	1923	9320
3	3927.42	608.6	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3928.97	608.62	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3930.39	608.62	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3931.38	608.6	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3931.92	608.6	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3935.02	608.62	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3936.04	608.62	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3938.33	608.62	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3939.18	608.6	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3940.68	608.62	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3942.21	608.62	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3943.17	608.62	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3944.47	608.62	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3945.53	608.62	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3948.15	608.62	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3950.01	608.62	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3951.12	608.62	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3952.87	608.62	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3954.19	608.61	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3956.55	608.62	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3956.55	610.7	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3954.19	610.69	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3952.87	610.7	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3951.12	610.7	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3950.01	610.7	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3948.15	610.7	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3945.53	610.7	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3944.47	610.7	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3943.17	610.7	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3942.21	610.7	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3940.68	610.7	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3939.18	610.68	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3938.33	610.7	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3936.04	610.7	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3935.02	610.7	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3931.92	610.68	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3931.38	610.68	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3930.39	610.7	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3928.97	610.7	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	3927.42	610.68	"f_18216013244360323695"	1.41E+006	109433	3942.1	608.7	0	0	2843	15130
3	4183.76	392.2	"f_13148730418980340051"	181561	29688.1	4186.52	392.28	0	0	3038	16031
3	4185.11	392.2	"f_13148730418980340051"	181561	29688.1	4186.52	392.28	0	0	3038	16031
3	4186.05	392.2	"f_13148730418980340051"	181561	29688.1	4186.52	392.28	0	0	3038	16031
3	4186.97	392.2	"f_13148730418980340051"	181561	29688.1	4186.52	392.28	0	0	3038	16031
3	4190.7	392.2	"f_13148730418980340051"	181561	29688.1	4186.52	392.28	0	0	3038	16031
3	4190.7	393.95	"f_13148730418980340051"	181561	29688.1	4186.52	392.28	0	0	3038	16031
3	4186.97	393.95	"f_13148730418980340051"	181561	29688.1	4186.52	392.28	0	0	3038	16031
3	4186.05	393.95	"f_13148730418980340051"	181561	29688.1	4186.52	392.28	0	0	3038	16031
3	4185.11	393.95	"f_13148730418980340051"	181561	29688.1	4186.52	392.28	0	0	3038	16031
3	4183.76	393.95	"f_13148730418980340051"	181561	29688.1	4186.52	392.28	0	0	3038	16031
3	3413.26	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3415.52	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3418.56	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3420.12	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3421.52	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3422.75	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3424.14	734.53	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3425.82	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3427.84	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3429.84	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3431.77	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3433.18	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3434.77	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3438.84	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3439.69	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3441.55	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3442.13	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3443.02	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3444.55	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3445.45	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3446.98	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3448.47	734.64	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3448.47	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3446.98	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3445.45	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3444.55	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3443.02	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3442.13	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3441.55	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3439.69	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3438.84	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3434.77	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3433.18	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3431.77	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3429.84	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3427.84	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3425.82	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3424.14	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3422.75	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3421.52	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3420.12	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3418.56	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3415.52	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3413.26	737.06	"f_12305082472642894534"	4.17E+006	259190	3431.91	734.73	0	0	2434	13207
3	3982.99	392.48	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	3983.73	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	3986.33	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	3988.95	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	3990.91	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	3993.03	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	3994.62	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	3996.29	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	3997.05	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	3998.53	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	3999.57	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	4001.07	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	4001.8	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	4003.14	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	4004.4	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	4006.03	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	4006.82	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	4009.26	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	4011.31	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	4013	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	4014.77	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	4015.79	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
3	4017.71	392.5	"f_7173312237289166750"	4.00E+006	92761.3	4021.32	392.58	0	0	2903	15432
